year,basin,region,no,name,time,intensity,lat,lon
2004,WP,MM,1,NOCK-TEN,2004-10-13:18:00:00,NR,8.5,163.5
2004,WP,MM,2,NOCK-TEN,2004-10-13:21:00:00,NR,8.82018,162.943
2004,WP,MM,3,NOCK-TEN,2004-10-14:00:00:00,TS,9.72,163.12
2004,WP,MM,4,NOCK-TEN,2004-10-14:03:00:00,TS,10.3192,162.908
2004,WP,MM,5,NOCK-TEN,2004-10-14:06:00:00,TS,10.85,162.66
2004,WP,MM,6,NOCK-TEN,2004-10-14:09:00:00,TS,11.167,162.187
2004,WP,MM,7,NOCK-TEN,2004-10-14:12:00:00,TS,11.3385,161.608
2004,WP,MM,8,NOCK-TEN,2004-10-14:15:00:00,TS,11.4627,161.259
2004,WP,MM,9,NOCK-TEN,2004-10-14:18:00:00,TS,11.54,160.993
2004,WP,MM,10,NOCK-TEN,2004-10-14:21:00:00,TS,11.6131,160.711
2004,WP,MM,11,NOCK-TEN,2004-10-15:00:00:00,TS,11.65,160.425
2004,WP,MM,12,NOCK-TEN,2004-10-15:03:00:00,TS,11.6324,160.129
2004,WP,MM,13,NOCK-TEN,2004-10-15:06:00:00,TS,11.6,159.825
2004,WP,MM,14,NOCK-TEN,2004-10-15:09:00:00,TS,11.5999,159.524
2004,WP,MM,15,NOCK-TEN,2004-10-15:12:00:00,TS,11.6,159.2
2004,WP,MM,16,NOCK-TEN,2004-10-15:15:00:00,TS,11.5881,158.844
2004,WP,MM,17,NOCK-TEN,2004-10-15:18:00:00,TS,11.55,158.45
2004,WP,MM,18,NOCK-TEN,2004-10-15:21:00:00,TS,11.4718,158.041
2004,WP,MM,19,NOCK-TEN,2004-10-16:00:00:00,TS,11.375,157.575
2004,WP,MM,20,NOCK-TEN,2004-10-16:03:00:00,TS,11.2969,157.033
2004,WP,MM,21,NOCK-TEN,2004-10-16:06:00:00,TS,11.2,156.45
2004,WP,MM,22,NOCK-TEN,2004-10-16:09:00:00,TS,11.0595,155.832
2004,WP,MM,23,NOCK-TEN,2004-10-16:12:00:00,TS,10.9,155.3
2004,WP,MM,24,NOCK-TEN,2004-10-16:15:00:00,TS,10.7292,154.974
2004,WP,MM,25,NOCK-TEN,2004-10-16:18:00:00,TS,10.6,154.75
2004,WP,MM,26,NOCK-TEN,2004-10-16:21:00:00,TS,10.5575,154.501
2004,WP,MM,27,NOCK-TEN,2004-10-17:00:00:00,TS,10.575,154.275
2004,WP,MM,28,NOCK-TEN,2004-10-17:03:00:00,TS,10.6249,154.084
2004,WP,MM,29,NOCK-TEN,2004-10-17:06:00:00,TS,10.675,153.875
2004,WP,MM,30,NOCK-TEN,2004-10-17:09:00:00,TS,10.6757,153.581
2004,WP,MM,31,NOCK-TEN,2004-10-17:12:00:00,TS,10.65,153.275
2004,WP,MM,32,NOCK-TEN,2004-10-17:15:00:00,TS,10.6237,153.024
2004,WP,MM,33,NOCK-TEN,2004-10-17:18:00:00,TS,10.575,152.8
2004,WP,MM,34,NOCK-TEN,2004-10-17:21:00:00,TS,10.4968,152.597
2004,WP,MM,35,NOCK-TEN,2004-10-18:00:00:00,TS,10.4,152.375
2004,WP,MM,36,NOCK-TEN,2004-10-18:03:00:00,TS,10.2925,152.103
2004,WP,MM,37,NOCK-TEN,2004-10-18:06:00:00,TS,10.2,151.775
2004,WP,MM,38,NOCK-TEN,2004-10-18:09:00:00,TS,10.1512,151.413
2004,WP,MM,39,NOCK-TEN,2004-10-18:12:00:00,TS,10.125,150.975
2004,WP,MM,40,NOCK-TEN,2004-10-18:15:00:00,TS,10.1169,150.449
2004,WP,MM,41,NOCK-TEN,2004-10-18:18:00:00,TS,10.075,149.875
2004,WP,MM,42,NOCK-TEN,2004-10-18:21:00:00,TS,9.93817,149.286
2004,WP,MM,43,NOCK-TEN,2004-10-19:00:00:00,TS,9.775,148.75
2004,WP,MM,44,NOCK-TEN,2004-10-19:03:00:00,TS,9.6192,148.354
2004,WP,MM,45,NOCK-TEN,2004-10-19:06:00:00,TS,9.55,148
2004,WP,MM,46,NOCK-TEN,2004-10-19:09:00:00,TS,9.64239,147.603
2004,WP,MM,47,NOCK-TEN,2004-10-19:12:00:00,TS,9.825,147.15
2004,WP,MM,48,NOCK-TEN,2004-10-19:15:00:00,TS,9.9957,146.593
2004,WP,MM,49,NOCK-TEN,2004-10-19:18:00:00,TS,10.2,146.025
2004,WP,MM,50,NOCK-TEN,2004-10-19:21:00:00,TS,10.4236,145.559
