,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10,wstrss10
0,1.3745831893174909e-05,-2.304406507391832e-06,-9.721459719003178e-06,1.127889390772907e-06,-1.4111886912360205e-06,4.204139258945361e-09,336.34063720703125,350.07769775390625,347.8900146484375,346.4991455078125,344.00970458984375,341.06878662109375,339.8719482421875,341.4348449707031,335.5294189453125,332.59197998046875,10.631298065185547,8.488161087036133,10.375598907470703,8.642297744750977,5.968634605407715,0.9311070442199707
1,1.8022192307398655e-05,5.822334060212597e-06,-1.0330145414627623e-06,1.0218360330327414e-05,-1.7167078567581484e-06,-4.58654722024221e-06,335.7485046386719,351.60296630859375,348.52392578125,346.6282958984375,344.1434326171875,341.9363098144531,339.63177490234375,341.7589416503906,335.6829833984375,332.665283203125,11.005255699157715,8.718437194824219,10.847296714782715,8.827142715454102,5.827169418334961,0.9090384244918823
2,2.0867742932750843e-05,-2.0323002445366e-06,-4.835812887904467e-06,9.313065447713598e-07,-8.247659025073517e-06,-2.865811268293328e-07,335.6116943359375,352.80291748046875,349.0700378417969,346.8229064941406,344.4817199707031,342.572021484375,339.593505859375,341.83074951171875,335.76910400390625,332.8360900878906,13.373129844665527,9.419157028198242,13.28208065032959,9.646827697753906,5.908257007598877,0.9216880798339844
3,2.161415795853827e-05,-9.857558325165883e-08,-1.8159382307203487e-05,-5.386307748267427e-06,-1.2269666740394314e-06,5.079903985460987e-06,334.72100830078125,352.6700134277344,349.30096435546875,346.9093322753906,344.5609130859375,342.7607421875,340.3028259277344,341.9252624511719,335.91943359375,332.94970703125,15.487926483154297,12.296653747558594,15.61240005493164,12.738390922546387,6.595848083496094,1.0289523601531982
4,3.368448233231902e-06,2.31731501116883e-05,-1.3925351595389657e-05,-8.402216735703405e-06,-4.134296887059463e-07,8.10905021353392e-06,336.89202880859375,351.4931640625,349.41217041015625,347.59332275390625,345.2215576171875,343.41015625,341.258056640625,343.2698974609375,336.1562805175781,333.0989074707031,13.209123611450195,11.933483123779297,13.640336990356445,12.607948303222656,6.686195373535156,1.043046474456787
5,1.7726226360537112e-05,1.2818008144677151e-05,-4.717145202448592e-06,-1.6673528762112255e-06,4.066916972078616e-07,3.6983817608415848e-06,336.70751953125,351.6564025878906,349.3219909667969,347.3603820800781,345.1220397949219,343.624755859375,341.7164306640625,343.2674560546875,336.3850402832031,333.32403564453125,13.30821704864502,13.628028869628906,13.593545913696289,14.123130798339844,6.704259872436523,1.045864462852478
6,2.195554225181695e-05,2.695134753594175e-06,-2.934658596132067e-06,-1.6474921267217724e-06,-8.932258424465545e-06,1.3138751455699094e-06,336.55157470703125,352.3642272949219,349.2341613769531,347.3525390625,344.9461669921875,343.5559997558594,341.6902770996094,342.9771728515625,336.35394287109375,333.32568359375,11.308161735534668,11.411998748779297,11.516584396362305,11.840373992919922,6.442757606506348,1.0050702095031738
7,2.837210922734812e-05,-4.355997589300387e-06,-8.51576987770386e-06,-3.724837370100431e-06,-8.359935236512683e-06,8.621350389148574e-07,337.2258605957031,352.5004577636719,349.4384765625,347.2755126953125,344.8707275390625,343.23834228515625,341.4007263183594,342.57196044921875,336.24908447265625,333.43798828125,10.98196029663086,10.342660903930664,11.234628677368164,10.668242454528809,6.767408847808838,1.055715799331665
8,3.543868660926819e-05,2.5102226572926156e-05,8.884262570063584e-06,-8.72060923029494e-07,-4.0977629396365955e-06,-1.4073784768697806e-06,336.8900146484375,351.2828369140625,350.0627746582031,348.4779052734375,345.2370300292969,342.98028564453125,341.73028564453125,344.69061279296875,337.9700012207031,334.4517822265625,14.011340141296387,10.674108505249023,14.250256538391113,11.153583526611328,7.706355094909668,1.2021913528442383
9,1.888888255052734e-05,1.685256756900344e-05,1.2352534213277977e-06,-1.2378377505228855e-06,3.727598141267663e-07,5.043814780947287e-06,337.702880859375,351.70098876953125,350.54486083984375,348.8329162597656,345.40252685546875,343.21795654296875,340.9886779785156,345.4325866699219,338.45751953125,334.97857666015625,14.177055358886719,12.04151725769043,14.45042896270752,12.314691543579102,8.224617004394531,1.2830402851104736
10,3.0581155442632735e-05,7.882086720201187e-06,2.9132527288311394e-06,2.1685802948923083e-06,-7.662325515411794e-06,-1.0259786904498469e-05,338.0168762207031,352.8866882324219,350.9324951171875,349.095703125,345.6695556640625,343.826904296875,341.2244873046875,345.21209716796875,338.5484313964844,335.1336669921875,13.264911651611328,11.368478775024414,13.55424976348877,11.760483741760254,8.449284553527832,1.3180882930755615
11,2.552450132498052e-05,4.3531827031983994e-08,4.6861077862558886e-07,4.124611677980283e-06,-2.907693215092877e-06,3.3921378417289816e-07,338.84307861328125,352.64727783203125,350.89141845703125,349.10760498046875,346.3123779296875,344.5530090332031,342.0376892089844,343.7411193847656,338.3342590332031,335.13934326171875,13.238304138183594,10.572807312011719,13.324968338012695,10.83547592163086,8.250036239624023,1.2870055437088013
12,3.72692993551027e-05,2.11057486012578e-05,1.3562796084443107e-05,4.026339411211666e-06,3.1516976832790533e-06,-2.1303035282471683e-06,339.41717529296875,352.58740234375,351.2775573730469,349.6427917480469,345.8661193847656,343.6329345703125,341.69635009765625,344.5196533203125,339.3986511230469,336.17779541015625,15.105927467346191,12.382080078125,15.257259368896484,12.581758499145508,9.096939086914062,1.4191224575042725
13,4.7904381062835455e-05,1.63999357027933e-05,9.375276022183243e-06,1.0449730325490236e-05,-3.746102265722584e-06,-1.8381742847850546e-05,339.08514404296875,353.3607482910156,351.6741943359375,350.0224304199219,345.99542236328125,344.035400390625,340.88031005859375,343.8112487792969,339.14990234375,336.48699951171875,14.952401161193848,12.655832290649414,15.155738830566406,12.824617385864258,9.304845809936523,1.4515559673309326
14,2.686293919396121e-05,3.993302016169764e-06,-1.2039245120831765e-06,2.563243924669223e-06,-1.3028966350248083e-06,-1.158877057605423e-05,338.9133605957031,353.2666931152344,351.972412109375,350.35614013671875,345.9833984375,343.5126037597656,340.1079406738281,342.68096923828125,339.466552734375,336.6134338378906,13.268840789794922,10.88632583618164,14.169163703918457,11.743539810180664,9.21728515625,1.437896490097046
15,3.6042401916347444e-05,1.5924053514027037e-05,1.1904416169272736e-05,7.332006134674884e-06,-4.0963655010273214e-06,-8.704002539161593e-06,338.9927978515625,353.79132080078125,352.5643615722656,350.88568115234375,346.5016174316406,343.49786376953125,339.06658935546875,342.812255859375,339.1390075683594,336.3936767578125,11.891582489013672,11.065298080444336,12.50571060180664,11.750378608703613,9.329706192016602,1.4554340839385986
16,3.9527134504169226e-05,1.761910243658349e-05,1.0526938240218442e-05,1.675581734161824e-05,4.05695163863129e-06,-2.0266975298000034e-06,339.87591552734375,352.90203857421875,352.04742431640625,350.9267578125,347.69781494140625,345.17352294921875,340.7984313964844,343.4900207519531,338.05657958984375,335.14556884765625,13.653570175170898,11.273815155029297,13.922311782836914,11.332592010498047,9.706817626953125,1.5142635107040405
