,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10,wstrss10
0,2.7438229153631255e-05,-1.2455352589313406e-06,-6.420166300813435e-06,-1.1902359347004676e-06,2.242150003439747e-06,4.1228486225008965e-07,395.7590026855469,350.9134826660156,348.9964294433594,346.690185546875,344.63739013671875,343.5874328613281,337.78271484375,336.22479248046875,331.4410400390625,329.6171875,5.538268566131592,4.158157825469971,5.842557907104492,4.515773773193359,5.139100551605225,0.801699697971344
1,2.1478699636645615e-05,-3.945624484913424e-06,-1.3931389730714727e-06,6.745056907675462e-06,2.1156299681024393e-06,-3.4175391192547977e-06,394.8297119140625,350.31353759765625,348.8333740234375,346.9616394042969,344.73382568359375,343.59588623046875,338.73199462890625,336.08489990234375,331.18927001953125,329.4842224121094,4.565732479095459,3.6117303371429443,5.050004005432129,3.8769078254699707,4.790347576141357,0.7472941875457764
2,1.0756148185464554e-05,3.6100248053116957e-06,1.1616202755249105e-05,8.117629477055743e-06,-3.1527679311693646e-07,-6.422461410693359e-06,394.0237731933594,349.72198486328125,348.9617919921875,347.3056640625,344.639404296875,343.0268249511719,339.0064697265625,336.07208251953125,330.650146484375,329.2845458984375,5.007253646850586,4.21651554107666,4.826944351196289,4.254208087921143,4.2694268226623535,0.6660305857658386
3,1.1934826034121215e-06,4.913227712677326e-06,2.108099579345435e-05,1.0997819117619656e-05,-5.145324394106865e-06,-1.1247277143411338e-05,393.6519470214844,349.253662109375,348.78741455078125,347.447021484375,344.3336181640625,342.4493408203125,338.6863098144531,336.1546936035156,330.0456848144531,328.9851989746094,5.646895408630371,4.235035419464111,5.268898963928223,4.379387378692627,4.341707229614258,0.6773062944412231
4,1.4995324818301015e-05,8.486531442031264e-07,2.744196171988733e-05,1.0463701983098872e-05,-8.12518919701688e-06,-4.3920340431213845e-06,394.6946716308594,350.1714782714844,348.7991943359375,347.7181091308594,344.78863525390625,342.1964111328125,338.617919921875,336.49566650390625,330.61328125,329.20703125,6.976812839508057,5.078725814819336,6.667010307312012,5.367033004760742,4.68442964553833,0.730771005153656
5,2.798896275635343e-05,1.7368010958307423e-05,2.422279430902563e-05,1.0884937182709109e-05,-5.544157829717733e-06,-4.1402554415981285e-06,395.571044921875,351.20684814453125,349.38409423828125,348.23175048828125,345.0140075683594,342.6812744140625,338.12701416015625,336.634521484375,330.78326416015625,329.1992492675781,7.313702583312988,5.370845794677734,7.2042999267578125,5.656722545623779,5.099294662475586,0.7954899072647095
6,4.93663246743381e-05,1.584073470439762e-05,9.416997272637673e-06,1.1509573596413247e-06,-6.444688551709987e-06,-8.579512723372318e-06,396.565185546875,351.91424560546875,350.1795654296875,348.6058349609375,345.6559753417969,343.4411926269531,338.1720275878906,336.55987548828125,330.8593444824219,329.1025390625,6.935406684875488,6.564709663391113,7.275323867797852,7.00729513168335,5.160867214202881,0.8050953149795532
7,3.1228359148371965e-05,5.9340536608942784e-06,1.2693008102360182e-06,-9.396662790095434e-07,-3.4146580674132565e-06,-6.455992661358323e-06,395.736328125,350.74237060546875,349.4758605957031,348.51336669921875,345.8414001464844,343.6205139160156,338.59014892578125,336.434326171875,330.7469787597656,328.71795654296875,6.706759452819824,7.140823841094971,7.114655494689941,7.465564727783203,5.040196418762207,0.7862706184387207
8,1.966710806300398e-05,-5.13334362040041e-06,1.9418173451413168e-06,1.9515625808708137e-06,4.309180440031923e-06,-1.1843940228573047e-06,394.49993896484375,350.2640380859375,349.09716796875,348.5833740234375,345.8749694824219,342.5594787597656,338.12274169921875,336.59716796875,330.82843017578125,328.19720458984375,6.210515975952148,6.5344438552856445,6.6193695068359375,6.740033149719238,6.1253461837768555,0.9555540680885315
9,3.1661245429859264e-06,8.227692887885496e-06,-1.4268713357523666e-06,1.3633075468533207e-05,-6.825309355917852e-06,-9.56145413510967e-07,394.16326904296875,349.450927734375,348.59124755859375,348.149658203125,345.69158935546875,342.9798583984375,338.63031005859375,336.66729736328125,330.8691101074219,328.2741394042969,6.911072731018066,7.235935688018799,7.307870388031006,7.638542175292969,6.654120445251465,1.0380427837371826
