,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10,wstrss10
0,4.605837239068933e-05,4.158629599260166e-05,4.998147414880805e-05,3.034771725651808e-05,7.953890417411458e-07,-1.849002728704363e-05,334.7545471191406,349.783447265625,348.7369384765625,347.7241516113281,345.7384033203125,344.1104736328125,338.0103454589844,337.91778564453125,332.0860900878906,329.67755126953125,11.782135009765625,11.87855052947998,11.867566108703613,11.922076225280762,6.146927833557129,0.9589207768440247
1,6.845204188721254e-05,5.746994065702893e-05,5.3154501074459404e-05,2.81722896033898e-05,-1.2668894669332076e-05,-3.2975753128994256e-05,335.1534423828125,350.3834228515625,349.6816101074219,348.75482177734375,345.87640380859375,343.076416015625,337.537841796875,336.572998046875,331.68096923828125,329.4859619140625,12.555243492126465,11.331024169921875,12.288394927978516,11.17332649230957,6.603906631469727,1.0302094221115112
2,4.999307930120267e-05,3.911181556759402e-05,3.2133910281118006e-05,1.863255056377966e-05,-1.9885701476596296e-06,-2.408622640359681e-05,335.3733825683594,350.89324951171875,349.6240234375,348.3056945800781,346.10394287109375,343.2469482421875,338.9139099121094,337.45599365234375,330.840576171875,328.34686279296875,12.969228744506836,11.955042839050293,12.947830200195312,11.895149230957031,6.580988883972168,1.0266342163085938
3,4.334235200076364e-05,3.93970258301124e-05,2.1005809685448185e-05,8.731485650059767e-06,-9.676750778453425e-06,-2.2690583136864007e-05,335.440185546875,351.1908264160156,349.8473815917969,348.72125244140625,346.25030517578125,342.9091796875,338.8265380859375,337.5909423828125,331.46063232421875,328.750732421875,12.181304931640625,11.396587371826172,12.050524711608887,11.293556213378906,7.112656116485596,1.109574317932129
4,3.632140578702092e-05,3.9041609852574766e-05,1.693605190666858e-05,-9.379527909914032e-07,-8.39716085465625e-06,-1.4290882973000407e-05,336.0871276855469,350.82342529296875,349.950927734375,348.67010498046875,345.9058837890625,342.7037658691406,338.9390869140625,337.8390197753906,332.296142578125,329.7466735839844,11.034076690673828,10.57651138305664,11.053173065185547,10.539310455322266,7.2890777587890625,1.1370961666107178
5,3.490103699732572e-05,2.978845441248268e-05,1.181776951852953e-05,4.718882337328978e-06,7.154008017096203e-06,-2.687204414542066e-06,335.9890441894531,350.2547607421875,349.9326171875,348.36676025390625,345.31195068359375,343.1396484375,339.07196044921875,337.9642028808594,332.5964050292969,330.2923583984375,10.665958404541016,9.88162899017334,10.926505088806152,10.090322494506836,7.757406234741211,1.2101554870605469
6,5.577711999649182e-05,3.1153518648352474e-05,1.4332013051898684e-05,1.1900892786798067e-05,1.5912617527646944e-05,-9.675304681877606e-07,335.79461669921875,350.620849609375,349.94873046875,348.2967224121094,345.07598876953125,342.51849365234375,339.0635986328125,339.3450927734375,332.80596923828125,329.9989013671875,11.317300796508789,10.820623397827148,11.404291152954102,11.086202621459961,8.217548370361328,1.281937599182129
7,9.58672899287194e-05,4.214617365505546e-05,1.6424986824858934e-05,7.75181433709804e-06,6.135511284810491e-06,-8.264638381660916e-06,335.6363830566406,351.6832275390625,350.47772216796875,348.58447265625,345.6824645996094,343.1554260253906,338.344970703125,338.2615051269531,332.87432861328125,330.13983154296875,11.612783432006836,11.263442993164062,12.171855926513672,11.66486930847168,8.650005340576172,1.3494007587432861
8,8.994670497486368e-05,3.881588781950995e-05,2.338282911296119e-06,-1.314858400291996e-05,-6.52545531920623e-06,-1.2664621863223147e-05,335.794677734375,351.981201171875,350.9472961425781,348.55889892578125,345.5401916503906,343.11968994140625,337.86639404296875,337.5060729980469,332.21893310546875,330.27825927734375,9.550662994384766,9.480718612670898,10.311256408691406,10.175432205200195,9.126405715942383,1.4237192869186401
9,6.48854038445279e-05,3.136215309496038e-05,5.059277100372128e-06,-4.837658707401715e-06,4.586450359056471e-06,-8.910019460017793e-06,335.30572509765625,352.00286865234375,350.8559875488281,348.30755615234375,345.105712890625,343.4670715332031,337.90997314453125,337.41680908203125,332.16436767578125,330.3418884277344,9.844124794006348,9.959545135498047,10.07421875,10.252527236938477,9.173097610473633,1.431003212928772
