,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10,wstrss10
0,4.672796785598621e-05,4.0960941987577826e-05,7.322730198211502e-06,3.082537659793161e-06,1.1580494174268097e-05,-9.110061910178047e-06,334.30120849609375,350.92474365234375,349.4670104980469,347.77545166015625,345.8959045410156,344.0318603515625,337.5562744140625,339.141845703125,331.81170654296875,328.87158203125,7.836004257202148,6.0318403244018555,7.826324939727783,6.1824564933776855,6.2351226806640625,0.9726791381835938
1,3.704298069351353e-05,2.7009691621060483e-05,1.537875687063206e-05,1.7023914551828057e-05,1.3524180758395232e-05,-1.8372529666521586e-05,334.80902099609375,351.04449462890625,349.8397216796875,348.7925109863281,346.56976318359375,343.956298828125,337.5415954589844,338.47381591796875,332.1037902832031,329.0682373046875,7.6092376708984375,6.544012546539307,7.405579566955566,6.445554733276367,5.937901020050049,0.9263125658035278
2,5.1053775678155944e-05,3.028327046195045e-05,1.4276758520281874e-05,6.933434178790776e-06,-5.690929356205743e-06,-2.5207007638528012e-05,335.12640380859375,351.6494140625,350.5158996582031,349.2779846191406,346.91094970703125,344.04278564453125,337.7142333984375,337.552001953125,332.25042724609375,329.40869140625,6.294790744781494,5.646175384521484,6.114969730377197,5.486040115356445,5.603114128112793,0.8740857839584351
3,3.371291313669644e-05,2.3871531084296294e-05,2.273862082802225e-05,7.906344762886874e-06,-2.0733241399284452e-06,-1.871175118139945e-05,334.9822998046875,351.3572082519531,350.68218994140625,349.24749755859375,346.730712890625,343.951416015625,337.8404235839844,337.29730224609375,331.67999267578125,329.4621276855469,6.12551212310791,5.507134437561035,5.7607598304748535,5.211592674255371,5.398918628692627,0.8422313332557678
4,1.661857641011011e-05,1.0274137821397744e-05,8.129213711072225e-06,-1.9341223378432915e-06,3.1455404041480506e-06,-9.335613867733628e-06,334.3565673828125,350.967041015625,349.9322204589844,348.4293518066406,346.22088623046875,343.2626953125,338.08203125,337.3924560546875,331.5090026855469,328.9292907714844,8.898958206176758,8.181622505187988,8.316717147827148,7.633845806121826,5.510295391082764,0.8596060276031494
5,2.6067700673593208e-05,2.186151505156886e-05,6.0707670854753815e-06,-3.5395726172282593e-06,7.0708229031879455e-06,-7.237298632389866e-06,334.4571533203125,350.4857482910156,349.6748352050781,348.3297119140625,346.1116943359375,343.3334655761719,338.8598937988281,337.4996337890625,331.6287536621094,329.05230712890625,11.501630783081055,9.635799407958984,11.028817176818848,9.222942352294922,5.810680389404297,0.9064662456512451
6,3.074092455790378e-05,3.10355426336173e-05,1.2247684935573488e-05,1.525425432191696e-06,1.0030822522821836e-05,-1.0514445420994889e-05,333.86419677734375,350.4718017578125,349.70263671875,348.31475830078125,346.0346374511719,343.619873046875,339.1073303222656,338.00732421875,332.0076904296875,329.56781005859375,12.242402076721191,10.388904571533203,11.833406448364258,10.090387344360352,5.964113235473633,0.930401623249054
7,3.175406527589075e-05,2.8344904421828687e-05,1.2331409379839897e-05,5.088368197903037e-07,1.5732097381260246e-05,-1.5234259080898482e-05,334.8900146484375,350.404541015625,349.43743896484375,348.2795104980469,346.780517578125,343.27313232421875,338.655029296875,338.6153564453125,332.5690002441406,330.1635437011719,13.308712005615234,10.80935287475586,13.068523406982422,10.708951950073242,7.2006378173828125,1.1232995986938477
8,6.48228160571307e-05,5.127403710503131e-05,3.0446921300608665e-05,3.262515747337602e-06,-1.7110529597630375e-06,-2.208859041274991e-05,335.1713562011719,352.1973876953125,351.248779296875,349.57757568359375,346.4988708496094,342.29547119140625,338.18658447265625,338.86895751953125,333.0373229980469,330.6048278808594,15.696797370910645,12.358076095581055,15.305597305297852,12.005627632141113,8.259833335876465,1.288534164428711
9,7.863486825954169e-05,4.024547524750233e-05,1.3826429494656622e-05,-1.1076239388785325e-05,-1.3860184481018223e-05,-1.8079314031638205e-05,335.70361328125,353.39361572265625,352.08001708984375,349.79815673828125,346.7121887207031,342.437255859375,337.2723388671875,337.7965087890625,332.81195068359375,330.7098388671875,13.368793487548828,10.63021469116211,13.028898239135742,10.464276313781738,8.424839973449707,1.3142750263214111
10,6.362192652886733e-05,1.8175911463913508e-05,-1.4434287550102454e-05,-2.2847259970149025e-05,-8.921746484702453e-06,-3.292027940915432e-06,336.5663146972656,353.810791015625,352.1556091308594,349.6532897949219,346.5997314453125,343.30328369140625,337.46514892578125,337.1768493652344,332.86553955078125,331.3929138183594,11.267889022827148,8.90274715423584,10.908275604248047,8.667532920837402,7.897768020629883,1.2320518493652344
11,5.6967772252392024e-05,2.8101867428631522e-05,-1.2099718333047349e-05,-1.2883438103017397e-05,-3.9069368540367577e-07,-3.289219421276357e-06,336.10595703125,353.15985107421875,351.79437255859375,349.1297912597656,346.7405090332031,343.9932556152344,337.77984619140625,336.9691162109375,332.7504577636719,331.381591796875,9.887007713317871,9.977709770202637,9.915331840515137,10.269375801086426,7.030352592468262,1.0967351198196411
12,3.630597348092124e-05,2.3402653823723085e-05,2.7110108931083232e-06,7.928495506348554e-06,4.04186994273914e-06,-3.3553542380104773e-06,336.68450927734375,352.86517333984375,352.152099609375,349.7810363769531,347.55572509765625,344.1541748046875,338.9404602050781,339.14068603515625,332.9759521484375,330.265625,10.327329635620117,10.222525596618652,10.932263374328613,10.921211242675781,6.54586124420166,1.0211544036865234
13,3.042367461603135e-05,1.8376540538156405e-05,6.928558832441922e-06,9.92035165836569e-06,6.697183380310889e-06,6.789960025344044e-07,337.40972900390625,352.5927734375,351.4682922363281,349.45489501953125,347.0408935546875,343.80206298828125,338.90191650390625,338.6806945800781,333.2401123046875,330.73504638671875,12.910585403442383,10.722505569458008,13.421244621276855,11.65351390838623,6.016315460205078,0.938545286655426
14,3.2407282560598105e-05,2.2449805328506045e-05,7.756750164844561e-06,1.6594531189184636e-05,9.193959158437792e-06,1.227077063958859e-06,337.4621276855469,352.33416748046875,351.08160400390625,349.377685546875,347.2317810058594,344.37921142578125,339.03594970703125,338.6124572753906,333.6842956542969,331.54742431640625,12.785987854003906,10.98782730102539,13.151571273803711,11.68138599395752,6.120481967926025,0.954795241355896
15,3.6236815503798425e-05,3.1145988032221794e-05,1.3127987585903611e-05,2.0737377781188115e-05,6.643007964157732e-06,-4.241121132508852e-06,335.969970703125,352.7170104980469,351.486083984375,349.9284973144531,347.5953369140625,344.5750427246094,339.1476135253906,338.7768859863281,333.0278625488281,331.2178955078125,13.176639556884766,11.992195129394531,13.724769592285156,12.593513488769531,6.732812404632568,1.050318717956543
16,5.637372305500321e-05,3.949799793190323e-05,1.5056418305903208e-05,1.543622238386888e-05,6.438798664021306e-06,2.0896422370242362e-07,336.0699462890625,353.6178894042969,352.1446838378906,350.36334228515625,347.2608642578125,344.2742919921875,339.4676208496094,339.6485900878906,333.017822265625,330.5595703125,13.163542747497559,12.139811515808105,12.963648796081543,11.797484397888184,7.428035736083984,1.1587735414505005
17,6.253229366848245e-05,2.625357774377335e-05,7.110422302503139e-06,2.9429163532768143e-06,2.1031592041254044e-06,-4.30365889769746e-06,335.91680908203125,354.07598876953125,352.60699462890625,350.9184265136719,348.03192138671875,345.10858154296875,339.3033142089844,338.96612548828125,333.06024169921875,331.04730224609375,12.511968612670898,12.050516128540039,12.509225845336914,11.989347457885742,8.56758975982666,1.3365440368652344
18,5.4934993386268616e-05,1.831542067520786e-05,2.6717057153291535e-06,-4.441159944690298e-06,6.419561486836756e-06,-3.6094634197070263e-06,338.00408935546875,354.57135009765625,352.9770202636719,351.18267822265625,348.813232421875,345.96514892578125,339.0878601074219,338.75146484375,333.37103271484375,331.6438293457031,11.508913040161133,11.339080810546875,11.841835975646973,11.673851013183594,9.57477855682373,1.4936654567718506
19,4.17686824221164e-05,1.426671224180609e-05,1.0779552212625276e-05,8.979636731965002e-06,2.344575250390335e-06,-1.0254312655888498e-05,338.2174072265625,354.38275146484375,353.1979064941406,351.626953125,349.12164306640625,346.3681335449219,339.02459716796875,338.1177978515625,333.1260681152344,331.7088623046875,11.228449821472168,10.606132507324219,11.39451789855957,10.754899024963379,10.514633178710938,1.6402827501296997
20,5.6012395361904055e-05,2.8480173568823375e-05,2.1522320821532048e-05,1.698959749774076e-05,-2.0454083369259024e-06,-5.674310159520246e-06,337.5725402832031,354.1741027832031,353.4928894042969,351.9088439941406,348.9156494140625,345.6479187011719,339.4952087402344,340.1155090332031,333.87811279296875,331.4544372558594,13.479276657104492,13.220684051513672,13.353745460510254,13.198826789855957,11.826229095458984,1.8448917865753174
21,5.5046722991392016e-05,3.579343683668412e-05,2.5487763195997104e-05,1.4531250599247869e-05,-5.298049927660031e-07,-1.0376062164141331e-05,337.1767272949219,354.39764404296875,353.55169677734375,351.8616027832031,349.5102233886719,346.08966064453125,339.71722412109375,339.54925537109375,333.9989929199219,331.48748779296875,14.851680755615234,14.575960159301758,15.013772964477539,14.848376274108887,12.474053382873535,1.945952296257019
