,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10,wstrss10
0,8.339421583514195e-06,1.9086830434389412e-05,5.7532015489414334e-06,-4.797166639036732e-06,1.783329753379803e-05,-4.153157078690128e-06,396.884765625,351.5675354003906,348.92279052734375,346.93841552734375,344.2819519042969,341.87835693359375,341.58001708984375,341.4632263183594,333.03900146484375,329.7028503417969,10.029600143432617,9.725544929504395,10.066370010375977,9.825783729553223,6.306857109069824,0.9838696718215942
1,1.76968769665109e-05,4.189962783129886e-05,1.4334782463265583e-05,3.5910775295633357e-06,1.3621831385535188e-05,-1.286323822569102e-05,396.4158935546875,351.1075439453125,349.0469055175781,347.07891845703125,345.46514892578125,342.7015380859375,340.6907653808594,341.4839172363281,333.2623291015625,329.9779052734375,10.611797332763672,9.838937759399414,10.809804916381836,10.17015266418457,6.684960842132568,1.042853832244873
2,4.1732047975528985e-05,4.7715231630718336e-05,1.652176069910638e-05,3.963892595493235e-06,-4.559678927762434e-07,-1.3397986549534835e-05,396.0753173828125,351.3273010253906,349.2798156738281,347.16510009765625,345.9088134765625,342.6742248535156,339.5131530761719,340.4643859863281,333.04443359375,330.04010009765625,11.920331954956055,11.322589874267578,12.331902503967285,11.738790512084961,7.48679256439209,1.16793954372406
3,5.232879993855022e-05,5.0732691306620836e-05,1.0540877156017814e-05,-3.0858207082928857e-06,-7.025698323559482e-06,-1.1645208360278048e-05,395.78277587890625,351.23992919921875,349.26177978515625,347.31744384765625,345.57958984375,342.01995849609375,338.77093505859375,339.774169921875,332.8597412109375,330.09130859375,11.845965385437012,11.845121383666992,12.31711483001709,12.128080368041992,7.433538436889648,1.1596320867538452
4,4.510686994763091e-05,6.267087155720219e-05,3.155037120450288e-05,-1.7232189293281408e-06,-2.3288919692276977e-05,-1.3682725693797693e-05,395.87255859375,351.0052490234375,349.5140075683594,347.90716552734375,345.6978759765625,343.01873779296875,339.1966552734375,339.0645751953125,331.7156982421875,328.8433837890625,13.13327407836914,9.589661598205566,13.35372543334961,9.833090782165527,6.789635181427002,1.059183120727539
5,6.063289401936345e-05,7.309862121473998e-05,2.1496991394087672e-05,-1.7074713468900882e-05,-2.9391670977929607e-05,-1.5511061064898968e-05,396.462158203125,351.748779296875,350.26959228515625,347.98974609375,345.19635009765625,342.98822021484375,338.7601623535156,338.68585205078125,331.8702392578125,329.0995178222656,11.020759582519531,7.779682159423828,11.249451637268066,8.041580200195312,7.215050220489502,1.1255477666854858
6,6.05708482908085e-05,6.137596210464835e-05,1.696584513410926e-05,-1.4525177903124131e-05,-2.2524536689161323e-05,-8.544862794224173e-06,396.9583740234375,351.6048583984375,350.2611083984375,348.2163391113281,344.1751403808594,342.75592041015625,338.86737060546875,338.20245361328125,332.0468444824219,329.5216064453125,11.386529922485352,8.68385124206543,11.502267837524414,8.974287033081055,7.154293060302734,1.1160696744918823
7,4.2120929720113054e-05,5.24162023793906e-05,3.4566041904326994e-06,-1.9125691324006766e-05,-1.9571860320866108e-05,1.7901867295222473e-06,396.4437561035156,351.0037536621094,349.3039855957031,347.10064697265625,343.3715515136719,342.51263427734375,339.3125,338.927978515625,332.33001708984375,330.0330505371094,9.934164047241211,7.3968939781188965,10.329275131225586,7.976069927215576,7.018647193908691,1.0949089527130127
8,2.0348741600173526e-05,3.559217293513939e-05,1.7606223991606385e-05,-2.6583475118968636e-06,-1.3488801414496265e-05,8.691182301845402e-06,397.5671081542969,351.17816162109375,349.4684753417969,347.46539306640625,343.40911865234375,341.864013671875,339.54559326171875,338.695556640625,332.5218505859375,330.939697265625,9.829489707946777,6.928793430328369,10.283836364746094,7.468250751495361,6.829833984375,1.0654540061950684
9,3.663397365016863e-05,2.846014831447974e-05,2.686563675524667e-05,-3.0347564461408183e-07,-8.828094905766193e-06,9.97139432001859e-06,397.33807373046875,351.1147766113281,349.2212219238281,347.4220886230469,343.4039611816406,341.9982604980469,339.83721923828125,339.3876037597656,332.6125793457031,330.5860595703125,9.563220977783203,8.176724433898926,10.539185523986816,9.233979225158691,7.472587585449219,1.1657236814498901
10,4.148285370320082e-05,4.694685048889369e-05,3.566350642358884e-05,8.547925972379744e-06,-2.8804270186810754e-06,2.4075861801975407e-06,396.1880187988281,351.0116271972656,349.57952880859375,347.6888427734375,343.74090576171875,341.2413635253906,339.4051818847656,339.6708679199219,332.3500061035156,330.1102294921875,11.699603080749512,10.128758430480957,12.2240629196167,10.835618019104004,7.823056697845459,1.2203967571258545
11,5.300282282405533e-05,6.31463699392043e-05,3.8341004255926237e-05,1.1812753655249253e-05,-1.77079582499573e-05,-1.63993718160782e-05,396.06768798828125,351.4234924316406,350.3169860839844,348.1232604980469,343.2103271484375,340.1600341796875,338.57012939453125,339.21661376953125,331.97882080078125,329.79083251953125,12.12150764465332,10.134478569030762,12.640237808227539,10.835159301757812,8.044793128967285,1.2549877166748047
12,7.255353557411581e-05,4.964272739016451e-05,3.2625677704345435e-05,7.09364303475013e-06,-2.5901495973812416e-05,-1.5554540368611924e-05,397.37200927734375,351.87188720703125,350.56317138671875,347.874755859375,342.99249267578125,340.763671875,338.815185546875,338.7156982421875,331.4817199707031,329.08734130859375,9.736066818237305,7.950417518615723,10.518699645996094,8.698427200317383,7.953570365905762,1.2407569885253906
13,6.022675734129734e-05,5.099685586174019e-05,2.3554872313980013e-05,-1.1631473171291873e-05,-1.8611735868034884e-05,-9.830372619035188e-06,398.1160888671875,352.28643798828125,350.78857421875,347.41351318359375,342.4641418457031,340.8232116699219,338.974609375,338.647216796875,332.0533752441406,329.43231201171875,9.437702178955078,7.660404205322266,10.389904022216797,8.565141677856445,7.933361053466797,1.2376042604446411
14,4.9983740609604865e-05,3.7780388083774596e-05,1.4350665878737345e-05,-8.290428013424389e-06,-9.35760181164369e-06,-9.057505849341396e-06,398.11468505859375,352.2125244140625,350.62054443359375,347.1129455566406,342.1467590332031,339.64776611328125,338.6765441894531,338.32513427734375,332.365234375,330.0101318359375,7.8637847900390625,6.944794178009033,8.648515701293945,7.93295431137085,7.516543865203857,1.1725809574127197
15,2.7377198421163484e-05,2.6685647753765807e-05,1.562185752845835e-05,-7.546686902060173e-07,-8.185909791791346e-06,-5.146531293576118e-06,397.25164794921875,351.20013427734375,349.8616943359375,347.1052551269531,342.54302978515625,339.95843505859375,338.51837158203125,338.4891357421875,332.67633056640625,330.2967529296875,7.205573081970215,7.219696998596191,8.026840209960938,8.325361251831055,8.004411697387695,1.2486882209777832
16,2.7585236239247024e-05,2.106285137415398e-05,2.760734969342593e-05,1.0074199053633492e-05,1.3340365967451362e-06,5.349728780856822e-06,397.5416259765625,351.5546875,350.2579040527344,347.5248718261719,342.57623291015625,342.12078857421875,339.615234375,340.4296875,334.9403381347656,331.9468688964844,6.752539157867432,7.65861701965332,7.154014587402344,8.154718399047852,8.346634864807129,1.302074909210205
17,5.924067954765633e-05,3.205954271834344e-05,2.3705339117441326e-05,1.9402141333557665e-05,1.8010503026744118e-06,-8.851204256643541e-06,397.654296875,352.4902038574219,350.95648193359375,348.48291015625,343.9674072265625,343.36083984375,339.54052734375,340.1806640625,334.4432678222656,331.38336181640625,8.387277603149414,7.491955757141113,9.245109558105469,8.31326961517334,9.512153625488281,1.483896017074585
18,6.298202060861513e-05,3.9867656596470624e-05,1.605984289199114e-05,1.2004085874650627e-05,-5.421603418653831e-06,-1.3576178389484994e-05,397.11651611328125,352.2625732421875,351.15325927734375,349.37261962890625,345.08929443359375,343.2179260253906,339.0224304199219,340.02154541015625,334.2386169433594,331.14776611328125,8.623762130737305,7.79300594329834,9.183477401733398,8.352455139160156,10.022526741027832,1.563514232635498
19,7.885094964876771e-05,4.078994243172929e-05,2.6019804863608442e-05,1.13670403152355e-05,-1.191650972032221e-05,-2.3058277292875573e-05,396.4525146484375,352.0269470214844,351.38427734375,349.64208984375,345.2013244628906,342.6852722167969,338.24884033203125,339.0052490234375,333.4930419921875,330.958740234375,9.123285293579102,8.62017822265625,9.858641624450684,9.493526458740234,10.422958374023438,1.6259815692901611
20,6.688325083814561e-05,5.0096095947083086e-05,4.787765283253975e-05,2.4564402338000946e-05,-1.636668275750708e-05,-2.9035063562332653e-05,397.6230773925781,352.2256774902344,351.05712890625,349.5646667480469,344.26873779296875,341.5086669921875,338.408203125,338.212890625,330.90423583984375,328.95086669921875,10.558796882629395,8.924602508544922,11.152460098266602,9.569470405578613,9.816930770874023,1.5314412117004395
21,5.176679769647308e-05,3.6746121622854844e-05,4.688180342782289e-05,1.3671849956153892e-05,-1.7734995708451606e-05,-1.822412377805449e-05,398.7283630371094,352.66583251953125,351.9306335449219,349.76861572265625,343.1601867675781,340.51422119140625,337.9293212890625,337.46673583984375,330.944580078125,328.74261474609375,12.186014175415039,9.514713287353516,12.833044052124023,10.254854202270508,10.32733154296875,1.6110637187957764
22,5.6460154155502096e-05,2.6436448024469428e-05,3.2044921681517735e-05,-1.5614983794876025e-06,-1.061269358615391e-05,-6.74173679726664e-06,398.854736328125,352.7850646972656,351.4542236328125,349.3883972167969,342.52777099609375,339.2904357910156,337.93731689453125,336.9090881347656,331.3594970703125,329.41888427734375,12.130267143249512,10.287748336791992,13.037310600280762,11.286818504333496,10.3150053024292,1.6091408729553223
23,6.852464866824448e-05,1.8168590031564236e-05,4.1634266381151974e-05,-6.195128662511706e-06,8.094064014585456e-07,-2.760124516498763e-06,397.591064453125,352.23876953125,351.3470458984375,349.521484375,342.3707275390625,338.54559326171875,338.0069274902344,337.3941650390625,331.416748046875,329.67071533203125,14.198863983154297,12.540950775146484,14.85908317565918,13.339600563049316,10.487957954406738,1.6361212730407715
24,8.065685688052326e-05,1.851696470112074e-05,3.0074141250224784e-05,1.2586850061779842e-05,3.967516477132449e-06,-2.5911826924129855e-06,397.5850830078125,352.06903076171875,350.4803771972656,348.4375,341.64825439453125,338.08416748046875,338.73541259765625,340.34368896484375,334.1319580078125,331.6865234375,14.801240921020508,14.693138122558594,15.377203941345215,15.230046272277832,11.304180145263672,1.763452172279358
25,9.556873555993661e-05,4.2888394091278315e-05,2.2840411475044675e-05,8.56976203067461e-06,4.838704626308754e-06,8.375127436011098e-07,397.4241027832031,352.5,350.5859069824219,348.819580078125,341.71624755859375,338.490234375,338.8589172363281,339.8511047363281,333.870361328125,331.375244140625,16.572731018066406,15.209651947021484,17.092208862304688,15.81136703491211,11.975461959838867,1.8681720495224
26,9.372640488436446e-05,3.989979450125247e-05,3.991407538705971e-06,-5.773593329649884e-06,1.495750439062249e-07,1.8301950603927253e-06,396.811279296875,351.9586181640625,349.9141845703125,347.8030090332031,341.11883544921875,338.3876647949219,338.5022277832031,339.47711181640625,333.27459716796875,331.19158935546875,15.572566986083984,14.97364330291748,16.25143814086914,15.699382781982422,11.983744621276855,1.8694641590118408
