year,basin,region,no,name,time,intensity,lat,lon
2005,NI,BB,1,FANOOS,2005-12-04:06:00:00,NR,8.7,93
2005,NI,BB,2,FANOOS,2005-12-04:09:00:00,NR,8.88509,92.6776
2005,NI,BB,3,FANOOS,2005-12-04:12:00:00,NR,9.1,92.4
2005,NI,BB,4,FANOOS,2005-12-04:15:00:00,NR,9.35745,92.1925
2005,NI,BB,5,FANOOS,2005-12-04:18:00:00,NR,9.6,92
2005,NI,BB,6,FANOOS,2005-12-04:21:00:00,NR,9.765,91.7575
2005,NI,BB,7,FANOOS,2005-12-05:00:00:00,NR,9.9,91.5
2005,NI,BB,8,FANOOS,2005-12-05:03:00:00,NR,10.0575,91.2575
2005,NI,BB,9,FANOOS,2005-12-05:06:00:00,NR,10.2,91
2005,NI,BB,10,FANOOS,2005-12-05:09:00:00,NR,10.285,90.6924
2005,NI,BB,11,FANOOS,2005-12-05:12:00:00,NR,10.4,90.4
2005,NI,BB,12,FANOOS,2005-12-05:15:00:00,NR,10.6274,90.1925
2005,NI,BB,13,FANOOS,2005-12-05:18:00:00,NR,10.9,90
2005,NI,BB,14,FANOOS,2005-12-05:21:00:00,NR,11.165,89.765
2005,NI,BB,15,FANOOS,2005-12-06:00:00:00,NR,11.4,89.5
2005,NI,BB,16,FANOOS,2005-12-06:03:00:00,NR,11.376,89.266
2005,NI,BB,17,FANOOS,2005-12-06:06:00:00,TS,11.3,89.1
2005,NI,BB,18,FANOOS,2005-12-06:09:00:00,TS,11.3928,88.7714
2005,NI,BB,19,FANOOS,2005-12-06:12:00:00,TS,11.3,88.65
2005,NI,BB,20,FANOOS,2005-12-06:15:00:00,TS,11.2537,88.5
2005,NI,BB,21,FANOOS,2005-12-06:18:00:00,TS,11.2,88.1
2005,NI,BB,22,FANOOS,2005-12-06:21:00:00,TS,11.1575,87.9388
2005,NI,BB,23,FANOOS,2005-12-07:00:00:00,TS,11.1,87.8
2005,NI,BB,24,FANOOS,2005-12-07:03:00:00,TS,11.0037,87.21
2005,NI,BB,25,FANOOS,2005-12-07:06:00:00,TS,10.9,86.9
2005,NI,BB,26,FANOOS,2005-12-07:09:00:00,TS,10.8175,86.6
2005,NI,BB,27,FANOOS,2005-12-07:12:00:00,TS,10.75,86.55
2005,NI,BB,28,FANOOS,2005-12-07:15:00:00,TS,10.685,86.4825
2005,NI,BB,29,FANOOS,2005-12-07:18:00:00,TS,10.65,86.15
2005,NI,BB,30,FANOOS,2005-12-07:21:00:00,TS,10.66,86.0575
2005,NI,BB,31,FANOOS,2005-12-08:00:00:00,TS,10.7,85.95
2005,NI,BB,32,FANOOS,2005-12-08:03:00:00,TS,10.5037,85.8363
2005,NI,BB,33,FANOOS,2005-12-08:06:00:00,TS,10.55,85.45
2005,NI,BB,34,FANOOS,2005-12-08:09:00:00,TS,10.5688,85.0288
2005,NI,BB,35,FANOOS,2005-12-08:12:00:00,TS,10.55,84.6
2005,NI,BB,36,FANOOS,2005-12-08:15:00:00,TS,10.475,84.4537
2005,NI,BB,37,FANOOS,2005-12-08:18:00:00,TS,10.4,84.05
2005,NI,BB,38,FANOOS,2005-12-08:21:00:00,TS,10.3888,83.8575
2005,NI,BB,39,FANOOS,2005-12-09:00:00:00,TS,10.4,83.4
2005,NI,BB,40,FANOOS,2005-12-09:03:00:00,TS,10.4,82.95
2005,NI,BB,41,FANOOS,2005-12-09:06:00:00,TS,10.4,82.75
2005,NI,BB,42,FANOOS,2005-12-09:09:00:00,TS,10.4,82.3
2005,NI,BB,43,FANOOS,2005-12-09:12:00:00,TS,10.4,81.85
2005,NI,BB,44,FANOOS,2005-12-09:15:00:00,TS,10.3888,81.3887
2005,NI,BB,45,FANOOS,2005-12-09:18:00:00,TS,10.4,81.2
2005,NI,BB,46,FANOOS,2005-12-09:21:00:00,TS,10.4862,80.8101
2005,NI,BB,47,FANOOS,2005-12-10:00:00:00,TS,10.5498,80.4504
2005,NI,BB,48,FANOOS,2005-12-10:03:00:00,TS,10.4934,80.1672
2005,NI,BB,49,FANOOS,2005-12-10:06:00:00,TS,10.3854,79.9433
2005,NI,BB,50,FANOOS,2005-12-10:09:00:00,TS,10.2798,79.7424
2005,NI,BB,51,FANOOS,2005-12-10:12:00:00,TS,10.18,79.5
