year,basin,region,no,name,time,intensity,lat,lon
2018,WP,MM,13,PABUK,2019-01-01:00:00:00,TS,6.625,110.8
2018,WP,MM,14,PABUK,2019-01-01:03:00:00,TS,6.41004,110.497
2018,WP,MM,15,PABUK,2019-01-01:06:00:00,TS,6.225,110.175
2018,WP,MM,16,PABUK,2019-01-01:09:00:00,TS,6.07934,109.951
2018,WP,MM,17,PABUK,2019-01-01:12:00:00,TS,5.975,109.75
2018,WP,MM,18,PABUK,2019-01-01:15:00:00,TS,5.88998,109.529
2018,WP,MM,19,PABUK,2019-01-01:18:00:00,TS,5.85,109.275
2018,WP,MM,20,PABUK,2019-01-01:21:00:00,TS,5.84687,108.969
2018,WP,MM,21,PABUK,2019-01-02:00:00:00,TS,5.9,108.625
2018,WP,MM,22,PABUK,2019-01-02:03:00:00,TS,6.02495,108.283
2018,WP,MM,23,PABUK,2019-01-02:06:00:00,TS,6.15,107.9
2018,WP,MM,24,PABUK,2019-01-02:09:00:00,TS,6.20308,107.466
2018,WP,MM,25,PABUK,2019-01-02:12:00:00,TS,6.2,106.975
2018,WP,MM,26,PABUK,2019-01-02:15:00:00,TS,6.14504,106.419
2018,WP,MM,27,PABUK,2019-01-02:18:00:00,TS,6.075,105.875
2018,WP,MM,28,PABUK,2019-01-02:21:00:00,TS,6.02744,105.418
2018,WP,MM,29,PABUK,2019-01-03:00:00:00,TS,6.025,105.025
2018,WP,MM,30,PABUK,2019-01-03:03:00:00,TS,6.08057,104.686
2018,WP,MM,31,PABUK,2019-01-03:06:00:00,TS,6.2,104.35
2018,WP,MM,32,PABUK,2019-01-03:09:00:00,TS,6.35186,103.952
2018,WP,MM,33,PABUK,2019-01-03:12:00:00,TS,6.575,103.525
2018,WP,MM,34,PABUK,2019-01-03:15:00:00,TS,6.87931,103.102
2018,WP,MM,35,PABUK,2019-01-03:18:00:00,TS,7.225,102.65
2018,WP,MM,36,PABUK,2019-01-03:21:00:00,TS,7.57437,102.143
2018,WP,MM,37,PABUK,2019-01-04:00:00:00,TS,7.875,101.625
2018,WP,MM,38,PABUK,2019-01-04:03:00:00,TS,8.0787,101.137
2018,WP,MM,39,PABUK,2019-01-04:06:00:00,TS,8.2,100.675
2018,WP,MM,40,PABUK,2019-01-04:09:00:00,TS,8.26117,100.242
2018,NI,BB,41,PABUK,2019-01-04:12:00:00,TS,8.31875,99.8
2018,NI,BB,42,PABUK,2019-01-04:15:00:00,TS,8.41416,99.3388
2018,NI,BB,43,PABUK,2019-01-04:18:00:00,TS,8.54667,98.92
2018,NI,BB,44,PABUK,2019-01-04:21:00:00,TS,8.69565,98.6807
2018,NI,BB,45,PABUK,2019-01-05:00:00:00,TS,8.84615,98.5077
2018,NI,BB,46,PABUK,2019-01-05:03:00:00,TS,9.05163,98.2366
2018,NI,BB,47,PABUK,2019-01-05:06:00:00,TS,9.26667,97.9667
2018,NI,BB,48,PABUK,2019-01-05:09:00:00,TS,9.5091,97.6949
2018,NI,BB,49,PABUK,2019-01-05:12:00:00,TS,9.8,97.3667
2018,NI,BB,50,PABUK,2019-01-05:15:00:00,TS,10.1009,96.9085
2018,NI,BB,51,PABUK,2019-01-05:18:00:00,TS,10.3667,96.4
2018,NI,BB,52,PABUK,2019-01-05:21:00:00,TS,10.5431,95.8848
2018,NI,BB,53,PABUK,2019-01-06:00:00:00,TS,10.7,95.3
2018,NI,BB,54,PABUK,2019-01-06:03:00:00,TS,10.8479,94.3835
2018,NI,BB,55,PABUK,2019-01-06:06:00:00,TS,11,93.5667
2018,NI,BB,56,PABUK,2019-01-06:09:00:00,TS,11.1202,92.9349
2018,NI,BB,57,PABUK,2019-01-06:12:00:00,NR,11.2667,92.4333
2018,NI,BB,58,PABUK,2019-01-06:15:00:00,NR,11.4773,92.0224
2018,NI,BB,59,PABUK,2019-01-06:18:00:00,NR,11.7333,91.6667
2018,NI,BB,60,PABUK,2019-01-06:21:00:00,NR,12.0363,91.2353
2018,NI,BB,61,PABUK,2019-01-07:00:00:00,NR,12.33,91.01
2018,NI,BB,62,PABUK,2019-01-07:03:00:00,NR,12.5337,91.0793
2018,NI,BB,63,PABUK,2019-01-07:06:00:00,NR,12.6333,91.3833
2018,NI,BB,64,PABUK,2019-01-07:09:00:00,NR,12.9398,92
2018,NI,BB,65,PABUK,2019-01-07:12:00:00,NR,13.1,92
2018,NI,BB,66,PABUK,2019-01-07:15:00:00,NR,13.1409,92
2018,NI,BB,67,PABUK,2019-01-07:18:00:00,NR,13.1,92
