,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,3.520915439973275e-06,5.860712068776289e-06,2.3422297090291975e-06,6.526359356939793e-07,1.9812374375760556e-06,2.3281512161095936e-07,-1.2079409013191859e-06,-1.591735053807497e-06,-9.721998746196429e-07,-3.244184578458468e-07,-2.6387472947438557e-08,7.648098592956861e-08,-3.2017705962061884e-07
1,1.6496633179485798e-06,4.655002461125453e-06,2.243769510338704e-07,-6.449137193461259e-07,7.48077097038428e-07,7.462260934213798e-07,-1.7636183959742387e-06,-2.2486007461945216e-07,-1.101871021091938e-07,2.2387442489465077e-07,3.973099713524183e-07,-5.311643083890279e-08,-6.71359399954478e-07
2,1.0470782096187273e-07,5.017865138749281e-06,-2.591647595788042e-07,-3.552607571085294e-07,2.7283870925505957e-08,-5.9104058891534804e-08,-2.6015137943128743e-06,-2.661525892714659e-07,3.132503479719162e-07,3.739066111544768e-07,8.381903171539307e-07,5.089600260059039e-07,-1.3214225570360819e-06
3,3.248185385018587e-06,2.7577780808011693e-06,-6.171176210045815e-07,-2.084245594839255e-06,-7.855511891345183e-07,-3.1495001167058946e-07,-7.282826118171215e-07,1.094040150443713e-06,7.023724416891734e-10,-1.1117663234472275e-06,-4.841868455211321e-07,-5.6608890493710834e-08,-1.3489780637125174e-06
4,4.396936856210232e-06,2.5391501064101857e-06,4.075700417160988e-07,-4.5558748145898184e-07,-3.2188836485147476e-07,-7.993464047710101e-08,1.1205129946271578e-06,2.2228263939420383e-06,-5.067869399984677e-07,-2.5514668474594753e-06,-2.037112911542257e-06,-1.3155086586872736e-06,-2.0163288960854214e-06
5,2.579779053727786e-06,9.472210270663102e-07,4.680400403837363e-07,-3.769644536077976e-07,-8.216515804330508e-07,1.025456003844738e-06,1.4336973739167055e-06,1.709904366483291e-06,-2.2643168146411578e-07,-2.2317282855510713e-06,-2.334305706123511e-06,-2.258868577579657e-06,-1.905656730135282e-06
6,-1.3656564988195896e-06,-1.8959127676983674e-06,-2.246357810993989e-06,-1.1410602989296118e-06,-3.999603601793448e-07,2.159469295293093e-06,1.2951747824748358e-06,3.991027673085531e-07,-6.59178476780653e-07,-1.9688624888658525e-06,-1.8137662361065547e-06,-1.2543595706423124e-06,-1.226571233322223e-06
7,-3.6276100824276607e-06,-2.474962578465541e-06,-1.421431079506874e-06,1.4065386494621635e-06,2.0960927940905093e-06,2.698631336291631e-06,4.951143637299538e-07,-1.1757675868769486e-06,-1.5451262394587198e-06,-2.2706187640627226e-06,-1.9229793300231298e-06,-8.142242829004923e-07,-1.155538484454155e-06
8,-3.40678282858183e-06,-9.6210278570652e-07,9.564217180013657e-07,2.9719347367063163e-06,2.314612114181121e-06,2.1614405947426957e-06,-1.3905034090081851e-07,-8.574686944484711e-07,-1.1190616836150487e-06,-1.2764629597465198e-06,-1.1078935737411181e-06,-1.125627507766088e-06,-8.15074114749829e-07
9,-5.476529865215222e-06,1.671153586357832e-06,1.4302670024335384e-06,1.2942580080258874e-06,1.3122878347833952e-06,7.333466783165931e-07,-1.0024523362517357e-06,-9.93449551363786e-07,-1.1666833112637202e-06,-6.111028293768565e-07,-2.0617929597695668e-07,-7.565754155317942e-07,3.629053632418315e-08
